name,pokedex_num,clear_path,blacked_path,description,tier,generation,de,fr,jp,ko,zh,en
hitmonlee,106.0,./gifs/clear/hitmonlee.gif,./gifs/blacked/hitmonlee.gif,"Hitmonlee is a Fighting type pokemon that was introduced during Generation I. It evolves from Tyrogue at level 20, when its Attack is higher than its Defense.",0.0,kanto,kicklee,kicklee,サワムラー,시라소몬,飛腿郎,hitmonlee
hitmonchan,107.0,./gifs/clear/hitmonchan.gif,./gifs/blacked/hitmonchan.gif,"Hitmonchan is a fighting type Pokemon who was introduced during Generation I. His previous form was Tyrogue, who can evolve into Hitmonchan if his Defense is higher than his Attack, starting at level 20",0.0,kanto,nockchan,tygnon,エビワラー,홍수몬,快拳郎,hitmonchan
lickitung,108.0,./gifs/clear/lickitung.gif,./gifs/blacked/lickitung.gif,"Lickitung is the 108th Pokémon in the Pokédex. It is a Normal-Type, and is known as the Licking Pokémon.",0.0,kanto,schlurp,excelangue,ベロリンガ,내루미,大舌頭,lickitung
koffing,109.0,./gifs/clear/koffing.gif,./gifs/blacked/koffing.gif,"Koffing is the 109th Pokémon in the Pokédex. It is a Poison-Type, and is known as the Poison Gas Pokémon.",0.0,kanto,smogon,smogo,ドガース,또가스,瓦斯彈,koffing
weezing,110.0,./gifs/clear/weezing.gif,./gifs/blacked/weezing.gif,"It grows by feeding on gases released by garbage. Though very rare, triplets have been found.",0.0,kanto,smogmog,smogogo,マタドガス,또도가스,雙彈瓦斯,weezing
rhyhorn,111.0,./gifs/clear/rhyhorn.gif,./gifs/blacked/rhyhorn.gif,"Rhyhorn is the 111th Pokémon in the Pokédex. It is a Ground/Rock Type, and it is known as the Spikes Pokémon.",0.0,kanto,rihorn,rhinocorne,サイホーン,뿔카노,獨角犀牛,rhyhorn
rhydon,112.0,./gifs/clear/rhydon.gif,./gifs/blacked/rhydon.gif,Rhydon is the 112th Pokémon in the Pokédex. It is a Ground/Rock-Type and is known as the Drill Pokémon.,0.0,kanto,rizeros,rhinoféros,サイドン,코뿌리,鑽角犀獸,rhydon
chansey,113.0,./gifs/clear/chansey.gif,./gifs/blacked/chansey.gif,"Chansey is the 113th Pokémon in the Pokédex. It is a Normal-Type, and is known as the Egg Pokémon.",0.0,kanto,chaneira,leveinard,ラッキー,럭키,吉利蛋,chansey
tangela,114.0,./gifs/clear/tangela.gif,./gifs/blacked/tangela.gif,"Tangela is the 114th Pokémon in the Pokédex. It is a Grass-Type, and is known as the Vine Pokémon.",0.0,kanto,tangela,saquedeneu,モンジャラ,덩쿠리,蔓藤怪,tangela
kangaskhan,115.0,./gifs/clear/kangaskhan.gif,./gifs/blacked/kangaskhan.gif,"Kangaskhan is the 115th Pokémon in the Pokédex. It is a Normal Type, and is known as the Parent Pokémon.",0.0,kanto,kangama,kangourex,ガルーラ,캥카,袋獸,kangaskhan
horsea,116.0,./gifs/clear/horsea.gif,./gifs/blacked/horsea.gif,"It makes its nest in the shade of corals.If it senses danger,it spits murky ink and flees.",0.0,kanto,seeper,hypotrempe,タッツー,쏘드라,墨海馬,horsea
seadra,117.0,./gifs/clear/seadra.gif,./gifs/blacked/seadra.gif,"Seadra is the 117th Pokémon in the Pokédex. It is a Water Type, and is known as the Dragon Pokémon.",0.0,kanto,seemon,hypocéan,シードラ,시드라,海刺龍,seadra
goldeen,118.0,./gifs/clear/goldeen.gif,./gifs/blacked/goldeen.gif,"Goldeen is the 118th Pokémon in the Pokédex. It is a Water-Type, and is known as the Goldfish Pokémon.",0.0,kanto,goldini,poissirène,トサキント,콘치,角金魚,goldeen
seaking,119.0,,,,0.0,kanto,golking,poissoroy,アズマオウ,왕콘치,金魚王,seaking
staryu,120.0,./gifs/clear/staryu.gif,./gifs/blacked/staryu.gif,"Staryu is the 120th Pokémon in the Pokédex. It is a Water-Type, and is known as the Starshape Pokémon.",0.0,kanto,sterndu,stari,ヒトデマン,별가사리,海星星,staryu
starmie,121.0,./gifs/clear/starmie.gif,./gifs/blacked/starmie.gif,"Starmie is the 121st Pokémon in the Pokédex. It is a Water/Psychic-Type, and is known as the Mysterious Pokémon.",0.0,kanto,starmie,staross,スターミー,아쿠스타,寶石海星,starmie
mr.-mime,,,,,,,,,,,,
scyther,123.0,,,,0.0,kanto,sichlor,insécateur,ストライク,스라크,飛天螳螂,scyther
jynx,124.0,./gifs/clear/jynx.gif,./gifs/blacked/jynx.gif,Jynx is an Ice/Psychic type Pokémon introduced in Generation 1. It seductively wiggles its hips as it walks.,0.0,kanto,rossana,lippoutou,ルージュラ,루주라,迷唇姐,jynx
electabuzz,125.0,./gifs/clear/electabuzz.gif,./gifs/blacked/electabuzz.gif,"Electabuzz is the 125th Pokémon in the Pokédex. It is an Electric type, and is known as the Electric Pokémon.",0.0,kanto,elektek,élektek,エレブー,에레브,電擊獸,electabuzz
magmar,126.0,./gifs/clear/magmar.gif,./gifs/blacked/magmar.gif,"Magmar is the 126th Pokémon in the Pokédex. It is a Fire-Type, and is known as the Spitfire Pokémon.",0.0,kanto,magmar,magmar,ブーバー,마그마,鴨嘴火獸,magmar
pinsir,127.0,./gifs/clear/pinsir.gif,./gifs/blacked/pinsir.gif,"Pinsir is the 127th Pokémon in the Pokédex. It is a Bug type, and is known as the Stag Beetle Pokémon.",0.0,kanto,pinsir,scarabrute,カイロス,쁘사이저,凱羅斯,pinsir
tauros,128.0,./gifs/clear/tauros.gif,./gifs/blacked/tauros.gif,"Tauros is the 128th Pokémon in the Pokédex. It is a Normal type, and is known as the Wild Bull Pokémon.",0.0,kanto,tauros,tauros,ケンタロス,켄타로스,肯泰羅,tauros
magikarp,129.0,./gifs/clear/magikarp.gif,./gifs/blacked/magikarp.gif,"Magikarp is the 129th Pokémon in the Pokédex. It is a Water-Type, and is known as the Fish Pokémon.",0.0,kanto,karpador,magicarpe,コイキング,잉어킹,鯉魚王,magikarp
gyarados,130.0,./gifs/clear/gyarados.gif,./gifs/blacked/gyarados.gif,"Gyarados is the 130th Pokémon in the Pokédex. It is a Water/Flying-Type, and is known as the Atrocious Pokémon.",0.0,kanto,garados,léviator,ギャラドス,갸라도스,暴鯉龍,gyarados
lapras,131.0,./gifs/clear/lapras.gif,./gifs/blacked/lapras.gif,"Lapras is the 131st Pokémon in the Pokédex. It is a Water/Ice type, and is known as the Transport Pokémon.",0.0,kanto,lapras,lokhlass,ラプラス,라프라스,拉普拉斯,lapras
ditto,132.0,./gifs/clear/ditto.gif,./gifs/blacked/ditto.gif,"Ditto is the 132nd Pokémon in the Pokédex. It is a Normal type, and is known as the Transform Pokémon.",0.0,kanto,ditto,métamorph,メタモン,메타몽,百變怪,ditto
eevee,133.0,./gifs/clear/eevee.gif,./gifs/blacked/eevee.gif,"Eevee is the 133rd Pokémon in the Pokédex. It is a Normal Type, and it is known as the Evolution Pokémon.",0.0,kanto,evoli,évoli,イーブイ,이브이,伊布,eevee
vaporeon,134.0,./gifs/clear/vaporeon.gif,./gifs/blacked/vaporeon.gif,"Vaporeon is the 134th Pokémon in the Pokédex. It is a Water-Type, and is known as the Bubble Jet Pokémon.",0.0,kanto,aquana,aquali,シャワーズ,샤미드,水伊布,vaporeon
jolteon,135.0,./gifs/clear/jolteon.gif,./gifs/blacked/jolteon.gif,"Jolteon is the 135th Pokémon in the Pokédex. It is an Electric-Type, and is known as the Lightning Pokémon.",0.0,kanto,blitza,voltali,サンダース,쥬피썬더,雷伊布,jolteon
flareon,136.0,./gifs/clear/flareon.gif,./gifs/blacked/flareon.gif,"Flareon is the 136th Pokémon in the Pokédex. It is a Fire-Type, and is known as the Flame Pokémon.",0.0,kanto,flamara,pyroli,ブースター,부스터,火伊布,flareon
porygon,137.0,./gifs/clear/porygon.gif,./gifs/blacked/porygon.gif,"Porygon is the 137th Pokémon in the Pokédex. It is a Normal Type, and it is known as the Virtual Pokémon.",0.0,kanto,porygon,porygon,ポリゴン,폴리곤,多邊獸,porygon
omanyte,138.0,./gifs/clear/omanyte.gif,./gifs/blacked/omanyte.gif,"Omanyte is a Rock/Water-type Fossil Pokémon introduced in Generation I that can be resurrected from a Helix Fossil. It is Kabuto's counterpart. Omanyte lived in the seas of antiquity. Its fossils have been found bearing bite marks from Archeops, so apparently Archeops preyed on it.",0.0,kanto,amonitas,amonita,オムナイト,암나이트,菊石獸,omanyte
omastar,139.0,./gifs/clear/omastar.gif,./gifs/blacked/omastar.gif,"Omastar is a fossilized pokemon, evolving from the pokemon Omanyte this pokemon possess godo stats in defense and special attack. It is a rock water pokemon which means it is mega weak to grass type moves.",0.0,kanto,amoroso,amonistar,オムスター,암스타,多刺菊石獸,omastar
kabuto,140.0,./gifs/clear/kabuto.gif,./gifs/blacked/kabuto.gif,"Kabuto is the 140th Pokémon in the Pokédex. It is a Rock/Water Type, and it is known as the Shellfish Pokémon.",0.0,kanto,kabuto,kabuto,カブト,투구,化石盔,kabuto
kabutops,141.0,./gifs/clear/kabutops.gif,./gifs/blacked/kabutops.gif,"Kabutops is a Pokémon that once dwelled on the ancient seafloor. It went extinct millions of years ago, but has now been reintroduced by using recent technology to ressurect it from a fossil",0.0,kanto,kabutops,kabutops,カブトプス,투구푸스,鐮刀盔,kabutops
aerodactyl,142.0,./gifs/clear/aerodactyl.gif,./gifs/blacked/aerodactyl.gif,"Aerodactyl is the 142nd Pokémon in the Pokédex. It is a Rock/Flying-Type, and is known as the Fossil Pokémon.",0.0,kanto,aerodactyl,ptéra,プテラ,프테라,化石翼龍,aerodactyl
snorlax,143.0,./gifs/clear/snorlax.gif,./gifs/blacked/snorlax.gif,"Snorlax is the 143rd Pokémon in the Pokédex. It is a Normal Type, and is known as the Gluttony Pokémon.",0.0,kanto,relaxo,ronflex,カビゴン,잠만보,卡比獸,snorlax
articuno,144.0,./gifs/clear/articuno.gif,./gifs/blacked/articuno.gif,"Articuno is an Ice/Flying-type legendary introduced in the Red and Blue versions. Articuno is one of the three legendary birds along with Zapdos and Moltres, the original legendary trio",0.0,kanto,arktos,artikodin,フリーザー,프리져,急凍鳥,articuno
zapdos,145.0,./gifs/clear/zapdos.gif,./gifs/blacked/zapdos.gif,"Zapdos is the 145th Pokémon in the Pokédex. It is an Electric/Flying Type, and it is known as the Electric Pokémon.",0.0,kanto,zapdos,électhor,サンダー,썬더,閃電鳥,zapdos
moltres,146.0,./gifs/clear/moltres.gif,./gifs/blacked/moltres.gif,"Moltres is the 146th Pokémon in the Pokédex. It is a Fire/Flying-Type, and is known as the Flame Pokémon.",0.0,kanto,lavados,sulfura,ファイヤー,파이어,火焰鳥,moltres
dratini,147.0,./gifs/clear/dratini.gif,./gifs/blacked/dratini.gif,"Dratini is the 147th Pokémon in the Pokédex. It is a Dragon Type, and is known as the Dragon Pokémon.",0.0,kanto,dratini,minidraco,ミニリュウ,미뇽,迷你龍,dratini
dragonair,148.0,./gifs/clear/dragonair.gif,./gifs/blacked/dragonair.gif,"Dragonair is the 148th Pokémon in the Pokédex. It is a Dragon-Type, and it is known as the Dragon Pokémon.",0.0,kanto,dragonir,draco,ハクリュー,신뇽,哈克龍,dragonair
dragonite,149.0,./gifs/clear/dragonite.gif,./gifs/blacked/dragonite.gif,"Dragonite is the 149th Pokémon in the Pokédex. It is a Dragon/Flying Type, and is known as the Dragon Pokémon.",0.0,kanto,dragoran,dracolosse,カイリュー,망나뇽,快龍,dragonite
mewtwo,150.0,./gifs/clear/mewtwo.gif,./gifs/blacked/mewtwo.gif,"Mewtwo is the 150th Pokémon in the Pokédex. It is a Psychic Type, and it is known as the Genetic Pokémon.",0.0,kanto,mewtu,mewtwo,ミュウツー,뮤츠,超夢,mewtwo
mew,151.0,./gifs/clear/mew.gif,./gifs/blacked/mew.gif,"Mew is the 151st Pokémon in the Kanto Pokédex. It is a Psychic-Type, and it is known as the New Species Pokémon.",0.0,kanto,mew,mew,ミュウ,뮤,夢幻,mew
chikorita,152.0,./gifs/clear/chikorita.gif,./gifs/blacked/chikorita.gif,"Chikorita is the first Pokémon in the Johto Pokédex, and the 152nd in the National Dex. It is a Grass Type, and it is known as the Leaf Pokémon.",0.0,johto,endivie,germignon,チコリータ,치코리타,菊草葉,chikorita
bayleef,153.0,./gifs/clear/bayleef.gif,./gifs/blacked/bayleef.gif,"Bayleef, the Leaf Pokémon, is the second stage in the evolutionary chain of the Generation II Grass type starter, Chikorita. It is the second Pokémon in the Johto Pokédex.",0.0,johto,lorblatt,macronium,ベイリーフ,베이리프,月桂葉,bayleef
meganium,154.0,./gifs/clear/meganium.gif,./gifs/blacked/meganium.gif,"Meganium, the Herb Pokémon, is the last stage in the evolutionary chain of the Generation II Grass type starter, Chikorita.It is the third Pokémon in the Johto Pokédex.",0.0,johto,meganie,méganium,メガニウム,메가니움,大竺葵,meganium
cyndaquil,155.0,./gifs/clear/cyndaquil.gif,./gifs/blacked/cyndaquil.gif,"Cyndaquil is the fourth Pokémon in the Johto Pokédex. It is a Fire Type, and it is known as the Fire Mouse Pokémon.",0.0,johto,feurigel,héricendre,ヒノアラシ,브케인,火球鼠,cyndaquil
quilava,156.0,./gifs/clear/quilava.gif,./gifs/blacked/quilava.gif,"Quilava, the Volcano Pokémon, is the second stage in the evolutionary chain of the Generation II Fire type starter, Cyndaquil. It is the fifth Pokémon in the Johto Pokédex.",0.0,johto,igelavar,feurisson,マグマラシ,마그케인,火岩鼠,quilava
typhlosion,157.0,./gifs/clear/typhlosion.gif,./gifs/blacked/typhlosion.gif,"Typhlosion , the Volcano Pokémon, is the last stage in the evolutionary chain of the Generation II Fire type starter, Cyndaquil. It is the sixth Pokémon in the Johto Pokédex.",0.0,johto,tornupto,typhlosion,バクフーン,블레이범,火爆獸,typhlosion
totodile,158.0,./gifs/clear/totodile.gif,./gifs/blacked/totodile.gif,"Totodile, the Big Jaw Pokémon, is the fourth Pokémon in the Johto Pokédex. It is a Water Type.",0.0,johto,karnimani,kaiminus,ワニノコ,리아코,小鋸鱷,totodile
croconaw,159.0,./gifs/clear/croconaw.gif,./gifs/blacked/croconaw.gif,"Croconaw, the Big Jaw Pokémon, is the second stage in the evolutionary chain of the Generation II Water type starter, Totodile. It is the eighth Pokémon in the Johto Pokédex.",0.0,johto,tyracroc,crocrodil,アリゲイツ,엘리게이,藍鱷,croconaw
feraligatr,160.0,./gifs/clear/feraligatr.gif,./gifs/blacked/feraligatr.gif,"Feraligatr, the Big Jaw Pokémon, is the last stage in the evolutionary chain of the Generation II Water type starter, Totodile.It is the ninth Pokémon in the Johto Pokédex. There is no vowel between the T and R in Feraligatr due to the ten character limit on Pokémon names. This also affects Victreebel which lacks an L at the end.",0.0,johto,impergator,aligatueur,オーダイル,장크로다일,大力鱷,feraligatr
sentret,161.0,./gifs/clear/sentret.gif,./gifs/blacked/sentret.gif,"Sentret, the Scout Pokémon, is the first stage in the evolutionary chain of the Generation II Normal type, Furret. It is the tenth Pokémon in the Johto Pokédex.",0.0,johto,wiesor,fouinette,オタチ,꼬리선,尾立,sentret
furret,162.0,./gifs/clear/furret.gif,./gifs/blacked/furret.gif,"Furret, the Long Body Pokémon, is the last stage in the evolutionary chain of the Generation II Normal type, Sentret. It is the eleventh Pokémon in the Johto Pokédex.",0.0,johto,wiesenior,fouinar,オオタチ,다꼬리,大尾立,furret
hoothoot,163.0,./gifs/clear/hoothoot.gif,./gifs/blacked/hoothoot.gif,"Hoothoot, the Owl Pokémon, is the first stage in the evolutionary chain of the Generation II Normal/Flying type, Noctowl. It is the twelfth Pokémon in the Johto Pokédex.",0.0,johto,hoothoot,hoothoot,ホーホー,부우부,咕咕,hoothoot
noctowl,164.0,./gifs/clear/noctowl.gif,./gifs/blacked/noctowl.gif,"Noctowl, the Owl Pokémon, is the last stage in the evolutionary chain of the Generation II Normal/Flying type, Hoothoot. It is the twelfth Pokémon in the Johto Pokédex.",0.0,johto,noctuh,noarfang,ヨルノズク,야부엉,貓頭夜鷹,noctowl
ledyba,165.0,./gifs/clear/ledyba.gif,./gifs/blacked/ledyba.gif,"Ledyba is the 30th Pokémon in the Johto Pokédex. It is a Bug/Flying type, and is known as the Five Star Pokémon.",0.0,johto,ledyba,coxy,レディバ,레디바,芭瓢蟲,ledyba
ledian,166.0,./gifs/clear/ledian.gif,./gifs/blacked/ledian.gif,"Ledian is the 31st Pokémon in the Johto Pokédex. It is a Bug/Flying type, and is known as the Five Star Pokémon.",0.0,johto,ledian,coxyclaque,レディアン,레디안,安瓢蟲,ledian
spinarak,167.0,,,,0.0,johto,webarak,mimigal,イトマル,페이검,圓絲蛛,spinarak
ariados,168.0,./gifs/clear/ariados.gif,./gifs/blacked/ariados.gif,"Ariados is the 33rd Pokémon in the Johto Pokédex. It is a Bug/Poison type, and is known as the Long Leg Pokémon.",0.0,johto,ariados,migalos,アリアドス,아리아도스,阿利多斯,ariados
crobat,169.0,./gifs/clear/crobat.gif,./gifs/blacked/crobat.gif,"Crobat is the 169th Pokémon in the Pokédex, and the 39th Pokémon in the Johto Pokédex. It is a Poison/Flying type, and it is known as the Bat Pokémon.",0.0,johto,iksbat,nostenfer,クロバット,크로뱃,叉字蝠,crobat
chinchou,170.0,./gifs/clear/chinchou.gif,./gifs/blacked/chinchou.gif,"Chinchou is the 174th Pokémon in the Johto Pokédex. It is a Water/Electric Type, and it is known as the Angler Pokémon.",0.0,johto,lampi,loupio,チョンチー,초라기,燈籠魚,chinchou
lanturn,171.0,./gifs/clear/lanturn.gif,./gifs/blacked/lanturn.gif,"Lanturn is the 175th Pokémon in the Johto Pokédex. It is a Water/Electric-Type, and is known as the Light Pokémon.",0.0,johto,lanturn,lanturn,ランターン,랜턴,電燈怪,lanturn
pichu,172.0,./gifs/clear/pichu.gif,./gifs/blacked/pichu.gif,"Pichu is the 21st Pokémon in the Johto Pokédex. It is an Electric-Type, and is known as the Tiny Mouse Pokémon.",0.0,johto,pichu,pichu,ピチュー,피츄,皮丘,pichu
cleffa,173.0,./gifs/clear/cleffa.gif,./gifs/blacked/cleffa.gif,"Cleffa is the 40th Pokémon in the Johto Pokédex. It is a Fairy-Type, formerly Normal-Type, and is known as the Star Shape Pokémon.",0.0,johto,pii,mélo,ピィ,삐,皮寶寶,cleffa
igglybuff,174.0,./gifs/clear/igglybuff.gif,./gifs/blacked/igglybuff.gif,"Igglybuff is the 43rd Pokémon in the Johto Pokédex. It is a Normal/Fairy-Type, and is known as the Balloon Pokémon.",0.0,johto,fluffeluff,toudoudou,ププリン,푸푸린,寶寶丁,igglybuff
togepi,175.0,./gifs/clear/togepi.gif,./gifs/blacked/togepi.gif,"Togepi is the 46th Pokémon in the Johto Pokédex. It is a Fairy-Type, formerly Normal-Type, and is known as the Spike Ball Pokémon.",0.0,johto,togepi,togepi,トゲピー,토게피,波克比,togepi
togetic,176.0,./gifs/clear/togetic.gif,./gifs/blacked/togetic.gif,"Togetic is the 47th Pokémon in the Johto Pokédex. It is a Fairy/Flying-Type, formerly Normal/Flying-Type, and is known as the Happiness Pokémon.",0.0,johto,togetic,togetic,トゲチック,토게틱,波克基古,togetic
natu,177.0,./gifs/clear/natu.gif,./gifs/blacked/natu.gif,"Natu is a Psychic and Flying. Natu has two abilities which are both useful when battling an opponent. The first of the abilities is Synchronize. If the opponent uses a status effective move and succeeds at freezing etc. Natu will cause the same effect back. The Second of the two abilities is Early Bird. This allows Natu to wake up earlier when under the Sleep condition. At level 25, Natu has the option to evolve into Xatu. Natu is part of the Egg Group, Flying, and will hatch after 5,120 steps. It will take 1,000,000 experience points to level up Natu to Level 100.",0.0,johto,natu,natu,ネイティ,네이티,天然雀,natu
xatu,178.0,./gifs/clear/xatu.gif,./gifs/blacked/xatu.gif,"Xatu is a Psychic and Flying. Xatu has two abilities which are both useful when battling an opponent. The first of the abilities is Synchronize. This gives Xatu a chance to deal even more damage if it is losing. The Second of the two abilities is Early Bird. This allows Xatu to wake up earlier when under the Sleep condition. Xatu is part of the Egg Group, Flying, and will hatch after 5,120 steps. It will take 1,000,000 experience points to level up Xatu to Level 100.",0.0,johto,xatu,xatu,ネイティオ,네이티오,天然鳥,xatu
